,Unnamed: 0,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,rpm
3409,3409,1617792067.27575,4525,1617792067,275559228,,-1320.0
3410,3410,1617792067.2957528,4526,1617792067,295551050,,-1326.0
3411,3411,1617792067.315749,4527,1617792067,315550841,,-1341.0
3412,3412,1617792067.3357215,4528,1617792067,335548928,,-1336.0
3413,3413,1617792067.3557105,4529,1617792067,355548477,,-1335.0
3414,3414,1617792067.3757446,4530,1617792067,375551784,,-1341.0
3415,3415,1617792067.3957415,4531,1617792067,395548177,,-1350.0
3416,3416,1617792067.4157233,4532,1617792067,415529238,,-1361.0
3417,3417,1617792067.4356868,4533,1617792067,435551791,,-1370.0
3418,3418,1617792067.4556847,4534,1617792067,455564401,,-1375.0
3419,3419,1617792067.4757276,4535,1617792067,475559898,,-1367.0
3420,3420,1617792067.4957154,4536,1617792067,495549256,,-1376.0
3421,3421,1617792067.5156984,4537,1617792067,515529341,,-1379.0
3422,3422,1617792067.535668,4538,1617792067,535528029,,-1374.0
3423,3423,1617792067.5557365,4539,1617792067,555566559,,-1382.0
3424,3424,1617792067.5757005,4540,1617792067,575546287,,-1405.0
3425,3425,1617792067.595695,4541,1617792067,595549172,,-1390.0
3426,3426,1617792067.6156723,4542,1617792067,615533611,,-1402.0
3427,3427,1617792067.635802,4543,1617792067,635559536,,-1418.0
3428,3428,1617792067.6557171,4544,1617792067,655548749,,-1415.0
3429,3429,1617792067.67573,4545,1617792067,675559722,,-1419.0
3430,3430,1617792067.6957169,4546,1617792067,695549886,,-1434.0
3431,3431,1617792067.715717,4547,1617792067,715549334,,-1417.0
3432,3432,1617792067.7357163,4548,1617792067,735548210,,-1422.0
3433,3433,1617792067.7557194,4549,1617792067,755548682,,-1430.0
3434,3434,1617792067.775706,4550,1617792067,775561065,,-1453.0
3435,3435,1617792067.795742,4551,1617792067,795572569,,-1462.0
3436,3436,1617792067.8157222,4552,1617792067,815549282,,-1459.0
3437,3437,1617792067.835684,4553,1617792067,835548505,,-1444.0
3438,3438,1617792067.8557155,4554,1617792067,855549167,,-1449.0
3439,3439,1617792067.8756928,4555,1617792067,875528863,,-1446.0
3440,3440,1617792067.8956835,4556,1617792067,895548476,,-1463.0
3441,3441,1617792067.9157176,4557,1617792067,915548987,,-1472.0
3442,3442,1617792067.9356835,4558,1617792067,935548692,,-1466.0
3443,3443,1617792067.9557214,4559,1617792067,955526794,,-1462.0
3444,3444,1617792067.9757257,4560,1617792067,975548551,,-1465.0
3445,3445,1617792067.995701,4561,1617792067,995548563,,-1474.0
3446,3446,1617792068.0157225,4562,1617792068,15553295,,-1485.0
3447,3447,1617792068.0356894,4563,1617792068,35548867,,-1487.0
3448,3448,1617792068.0556884,4564,1617792068,55549248,,-1486.0
3449,3449,1617792068.0756865,4565,1617792068,75549318,,-1495.0
3450,3450,1617792068.0957232,4566,1617792068,95552577,,-1496.0
3451,3451,1617792068.1156864,4567,1617792068,115548604,,-1492.0
3452,3452,1617792068.1357017,4568,1617792068,135559854,,-1501.0
3453,3453,1617792068.1556964,4569,1617792068,155528368,,-1505.0
3454,3454,1617792068.1757321,4570,1617792068,175563650,,-1493.0
3455,3455,1617792068.1956682,4571,1617792068,195528127,,-1484.0
3456,3456,1617792068.2156935,4572,1617792068,215528416,,-1481.0
3457,3457,1617792068.2357278,4573,1617792068,235560941,,-1486.0
3458,3458,1617792068.2557006,4574,1617792068,255562861,,-1498.0
3459,3459,1617792068.2757282,4575,1617792068,275559665,,-1491.0
3460,3460,1617792068.295693,4576,1617792068,295548418,,-1484.0
3461,3461,1617792068.3157005,4577,1617792068,315526608,,-1494.0
3462,3462,1617792068.3357427,4578,1617792068,335562548,,-1488.0
3463,3463,1617792068.3557134,4579,1617792068,355548619,,-1494.0
3464,3464,1617792068.3756983,4580,1617792068,375531037,,-1502.0
3465,3465,1617792068.3956845,4581,1617792068,395548709,,-1498.0
3466,3466,1617792068.4157429,4582,1617792068,415564978,,-1487.0
3467,3467,1617792068.4357276,4583,1617792068,435559668,,-1492.0
3468,3468,1617792068.4556394,4584,1617792068,455528858,,-1494.0
3469,3469,1617792068.4757268,4585,1617792068,475560501,,-1500.0
3470,3470,1617792068.4957232,4586,1617792068,495550384,,-1507.0
3471,3471,1617792068.5157182,4587,1617792068,515548457,,-1480.0
3472,3472,1617792068.5357227,4588,1617792068,535559976,,-1483.0
3473,3473,1617792068.5556915,4589,1617792068,555526801,,-1494.0
3474,3474,1617792068.5757234,4590,1617792068,575548621,,-1472.0
3475,3475,1617792068.5957208,4591,1617792068,595549073,,-1459.0
3476,3476,1617792068.615728,4592,1617792068,615560627,,-1409.0
3477,3477,1617792068.635695,4593,1617792068,635527247,,-1346.0
3478,3478,1617792068.655725,4594,1617792068,655549447,,-1314.0
3479,3479,1617792068.6757958,4595,1617792068,675560275,,-1253.0
3480,3480,1617792068.6956875,4596,1617792068,695549114,,-1187.0
3481,3481,1617792068.7156975,4597,1617792068,715559572,,-1163.0
3482,3482,1617792068.735724,4598,1617792068,735560200,,-1125.0
3483,3483,1617792068.755751,4599,1617792068,755583688,,-1064.0
3484,3484,1617792068.7757266,4600,1617792068,775560288,,-1031.0
3485,3485,1617792068.7956874,4601,1617792068,795548379,,-971.0
3486,3486,1617792068.8157306,4602,1617792068,815560337,,-916.0
3487,3487,1617792068.8357306,4603,1617792068,835563311,,-902.0
3488,3488,1617792068.8557267,4604,1617792068,855559748,,-890.0
3489,3489,1617792068.8757176,4605,1617792068,875548983,,-883.0
3490,3490,1617792068.8956714,4606,1617792068,895528477,,-884.0
3491,3491,1617792068.915741,4607,1617792068,915561844,,-893.0
3492,3492,1617792068.9357285,4608,1617792068,935560549,,-892.0
3493,3493,1617792068.9556653,4609,1617792068,955528388,,-887.0
3494,3494,1617792068.975707,4610,1617792068,975527345,,-888.0
3495,3495,1617792068.9957528,4611,1617792068,995550928,,-887.0
3496,3496,1617792069.0157876,4612,1617792069,15528036,,-883.0
3497,3497,1617792069.0357256,4613,1617792069,35527268,,-881.0
3498,3498,1617792069.0557346,4614,1617792069,55548206,,-884.0
3499,3499,1617792069.0756948,4615,1617792069,75551056,,-884.0
3500,3500,1617792069.0956886,4616,1617792069,95557084,,-884.0
3501,3501,1617792069.1157508,4617,1617792069,115560121,,-884.0
3502,3502,1617792069.1357186,4618,1617792069,135551850,,-883.0
3503,3503,1617792069.1557178,4619,1617792069,155551974,,-880.0
3504,3504,1617792069.1757553,4620,1617792069,175560805,,-884.0
3505,3505,1617792069.1956856,4621,1617792069,195549402,,-885.0
3506,3506,1617792069.2157776,4622,1617792069,215584316,,-879.0
3507,3507,1617792069.2357152,4623,1617792069,235526516,,-877.0
3508,3508,1617792069.2557445,4624,1617792069,255548466,,-882.0
3509,3509,1617792069.2757409,4625,1617792069,275549657,,-898.0
3510,3510,1617792069.2957346,4626,1617792069,295559928,,-919.0
3511,3511,1617792069.3157294,4627,1617792069,315562660,,-935.0
3512,3512,1617792069.3357525,4628,1617792069,335549165,,-961.0
3513,3513,1617792069.3557086,4629,1617792069,355548313,,-971.0
3514,3514,1617792069.3757505,4630,1617792069,375559679,,-979.0
3515,3515,1617792069.395762,4631,1617792069,395567079,,-993.0
3516,3516,1617792069.415724,4632,1617792069,415560027,,-1012.0
3517,3517,1617792069.4357135,4633,1617792069,435548416,,-1034.0
3518,3518,1617792069.455698,4634,1617792069,455529346,,-1089.0
3519,3519,1617792069.4757555,4635,1617792069,475561660,,-1133.0
3520,3520,1617792069.495764,4636,1617792069,495559944,,-1148.0
3521,3521,1617792069.5157268,4637,1617792069,515560287,,-1164.0
3522,3522,1617792069.5357466,4638,1617792069,535548554,,-1187.0
3523,3523,1617792069.5557446,4639,1617792069,555550137,,-1204.0
3524,3524,1617792069.5757349,4640,1617792069,575571215,,-1219.0
3525,3525,1617792069.5956848,4641,1617792069,595549855,,-1249.0
3526,3526,1617792069.6157312,4642,1617792069,615561551,,-1266.0
3527,3527,1617792069.6357036,4643,1617792069,635561668,,-1296.0
3528,3528,1617792069.6557279,4644,1617792069,655560845,,-1294.0
3529,3529,1617792069.6757104,4645,1617792069,675530894,,-1298.0
3530,3530,1617792069.6957154,4646,1617792069,695560832,,-1312.0
3531,3531,1617792069.7157288,4647,1617792069,715560964,,-1303.0
3532,3532,1617792069.7356973,4648,1617792069,735560327,,-1312.0
3533,3533,1617792069.7557275,4649,1617792069,755560207,,-1319.0
3534,3534,1617792069.7757304,4650,1617792069,775560505,,-1321.0
3535,3535,1617792069.7957346,4651,1617792069,795560326,,-1313.0
3536,3536,1617792069.8157294,4652,1617792069,815560469,,-1307.0
3537,3537,1617792069.835702,4653,1617792069,835560781,,-1310.0
3538,3538,1617792069.855733,4654,1617792069,855560310,,-1316.0
3539,3539,1617792069.8756893,4655,1617792069,875553480,,-1330.0
3540,3540,1617792069.8957198,4656,1617792069,895549104,,-1321.0
3541,3541,1617792069.9157214,4657,1617792069,915552022,,-1312.0
3542,3542,1617792069.9357517,4658,1617792069,935560204,,-1313.0
3543,3543,1617792069.9556901,4659,1617792069,955528972,,-1322.0
3544,3544,1617792069.9757552,4660,1617792069,975560237,,-1315.0
3545,3545,1617792069.9957206,4661,1617792069,995560957,,-1313.0
3546,3546,1617792070.0157356,4662,1617792070,15560223,,-1321.0
3547,3547,1617792070.0357401,4663,1617792070,35563867,,-1318.0
3548,3548,1617792070.0557365,4664,1617792070,55560205,,-1315.0
3549,3549,1617792070.0757248,4665,1617792070,75560303,,-1313.0
3550,3550,1617792070.0957189,4666,1617792070,95560472,,-1312.0
3551,3551,1617792070.1157215,4667,1617792070,115563320,,-1306.0
3552,3552,1617792070.1357214,4668,1617792070,135560199,,-1314.0
3553,3553,1617792070.1557212,4669,1617792070,155560107,,-1315.0
3554,3554,1617792070.1757312,4670,1617792070,175560291,,-1302.0
3555,3555,1617792070.1957192,4671,1617792070,195552172,,-1312.0
3556,3556,1617792070.2157269,4672,1617792070,215530822,,-1315.0
3557,3557,1617792070.2357388,4673,1617792070,235549835,,-1318.0
3558,3558,1617792070.2556913,4674,1617792070,255527226,,-1319.0
3559,3559,1617792070.2757392,4675,1617792070,275551032,,-1318.0
3560,3560,1617792070.295733,4676,1617792070,295565996,,-1316.0
3561,3561,1617792070.3157554,4677,1617792070,315561027,,-1319.0
3562,3562,1617792070.335751,4678,1617792070,335559641,,-1335.0
3563,3563,1617792070.355754,4679,1617792070,355561816,,-1351.0
3564,3564,1617792070.3757665,4680,1617792070,375562625,,-1364.0
3565,3565,1617792070.3957312,4681,1617792070,395567071,,-1370.0
3566,3566,1617792070.4157248,4682,1617792070,415560240,,-1386.0
3567,3567,1617792070.4357555,4683,1617792070,435561698,,-1385.0
3568,3568,1617792070.4557323,4684,1617792070,455532426,,-1397.0
3569,3569,1617792070.47576,4685,1617792070,475565982,,-1399.0
3570,3570,1617792070.4957495,4686,1617792070,495560333,,-1409.0
3571,3571,1617792070.5157535,4687,1617792070,515561031,,-1421.0
3572,3572,1617792070.5357215,4688,1617792070,535560744,,-1424.0
3573,3573,1617792070.5557132,4689,1617792070,555549138,,-1404.0
3574,3574,1617792070.5757515,4690,1617792070,575561087,,-1399.0
3575,3575,1617792070.5957556,4691,1617792070,595559627,,-1400.0
3576,3576,1617792070.6157315,4692,1617792070,615563232,,-1410.0
3577,3577,1617792070.6357276,4693,1617792070,635560396,,-1419.0
3578,3578,1617792070.655648,4694,1617792070,655527034,,-1414.0
3579,3579,1617792070.67572,4695,1617792070,675561126,,-1400.0
3580,3580,1617792070.6957393,4696,1617792070,695560002,,-1398.0
3581,3581,1617792070.7157314,4697,1617792070,715530387,,-1405.0
3582,3582,1617792070.7357235,4698,1617792070,735559927,,-1404.0
3583,3583,1617792070.7557542,4699,1617792070,755560355,,-1420.0
3584,3584,1617792070.7757304,4700,1617792070,775562583,,-1427.0
3585,3585,1617792070.7957625,4701,1617792070,795576805,,-1407.0
3586,3586,1617792070.8157074,4702,1617792070,815548897,,-1407.0
3587,3587,1617792070.835757,4703,1617792070,835565965,,-1414.0
3588,3588,1617792070.8557453,4704,1617792070,855551949,,-1403.0
3589,3589,1617792070.8757408,4705,1617792070,875549182,,-1410.0
3590,3590,1617792070.8957214,4706,1617792070,895561109,,-1422.0
3591,3591,1617792070.9157293,4707,1617792070,915560404,,-1406.0
3592,3592,1617792070.9357555,4708,1617792070,935560020,,-1403.0
3593,3593,1617792070.9556954,4709,1617792070,955530656,,-1371.0
3594,3594,1617792070.9757226,4710,1617792070,975559912,,-1329.0
3595,3595,1617792070.9957206,4711,1617792070,995560469,,-1308.0
3596,3596,1617792071.015729,4712,1617792071,15563016,,-1259.0
3597,3597,1617792071.03575,4713,1617792071,35560728,,-1193.0
3598,3598,1617792071.0557413,4714,1617792071,55561013,,-1166.0
3599,3599,1617792071.0757506,4715,1617792071,75560499,,-1119.0
3600,3600,1617792071.095733,4716,1617792071,95563339,,-1056.0
3601,3601,1617792071.1157374,4717,1617792071,115548824,,-1032.0
3602,3602,1617792071.1357243,4718,1617792071,135528745,,-1009.0
3603,3603,1617792071.1556866,4719,1617792071,155560054,,-1003.0
3604,3604,1617792071.1757514,4720,1617792071,175584520,,-1006.0
3605,3605,1617792071.1957614,4721,1617792071,195559968,,-1008.0
3606,3606,1617792071.215706,4722,1617792071,215529252,,-999.0
3607,3607,1617792071.2357185,4723,1617792071,235526761,,-1002.0
3608,3608,1617792071.2557454,4724,1617792071,255551035,,-1000.0
3609,3609,1617792071.2757244,4725,1617792071,275560961,,-992.0
3610,3610,1617792071.2957466,4726,1617792071,295542198,,-994.0
3611,3611,1617792071.315693,4727,1617792071,315530731,,-996.0
3612,3612,1617792071.3357387,4728,1617792071,335550733,,-994.0
3613,3613,1617792071.3557713,4729,1617792071,355584134,,-999.0
3614,3614,1617792071.3756952,4730,1617792071,375560270,,-1000.0
3615,3615,1617792071.3957155,4731,1617792071,395584301,,-994.0
3616,3616,1617792071.4156404,4732,1617792071,415530501,,-998.0
3617,3617,1617792071.4357402,4733,1617792071,435549219,,-1001.0
3618,3618,1617792071.4557226,4734,1617792071,455528922,,-998.0
3619,3619,1617792071.4756913,4735,1617792071,475528519,,-1001.0
3620,3620,1617792071.4957426,4736,1617792071,495549666,,-1004.0
3621,3621,1617792071.5157285,4737,1617792071,515527734,,-1003.0
3622,3622,1617792071.5357244,4738,1617792071,535528486,,-1007.0
3623,3623,1617792071.5557199,4739,1617792071,555530591,,-1013.0
3624,3624,1617792071.5757456,4740,1617792071,575551551,,-1020.0
3625,3625,1617792071.595722,4741,1617792071,595530840,,-1032.0
3626,3626,1617792071.6157484,4742,1617792071,615557297,,-1046.0
3627,3627,1617792071.6357224,4743,1617792071,635527308,,-1050.0
3628,3628,1617792071.6557512,4744,1617792071,655526758,,-1055.0
3629,3629,1617792071.6757472,4745,1617792071,675550900,,-1058.0
3630,3630,1617792071.695742,4746,1617792071,695551805,,-1055.0
3631,3631,1617792071.7157538,4747,1617792071,715551156,,-1057.0
3632,3632,1617792071.735742,4748,1617792071,735550336,,-1055.0
3633,3633,1617792071.7557445,4749,1617792071,755550651,,-1055.0
3634,3634,1617792071.7757351,4750,1617792071,775552269,,-1057.0
3635,3635,1617792071.7957428,4751,1617792071,795532382,,-1053.0
3636,3636,1617792071.815722,4752,1617792071,815551307,,-1054.0
3637,3637,1617792071.8357,4753,1617792071,835528980,,-1056.0
3638,3638,1617792071.8557005,4754,1617792071,855528067,,-1049.0
3639,3639,1617792071.8757234,4755,1617792071,875526841,,-1046.0
3640,3640,1617792071.895695,4756,1617792071,895528262,,-1046.0
3641,3641,1617792071.9156928,4757,1617792071,915528273,,-1040.0
3642,3642,1617792071.9357028,4758,1617792071,935528377,,-1049.0
3643,3643,1617792071.9556928,4759,1617792071,955528089,,-1051.0
3644,3644,1617792071.975714,4760,1617792071,975528362,,-1046.0
3645,3645,1617792071.9957054,4761,1617792071,995528500,,-1052.0
3646,3646,1617792072.0157266,4762,1617792072,15528524,,-1048.0
3647,3647,1617792072.0356846,4763,1617792072,35526669,,-1043.0
3648,3648,1617792072.055724,4764,1617792072,55528551,,-1050.0
3649,3649,1617792072.075696,4765,1617792072,75528538,,-1050.0
3650,3650,1617792072.0957265,4766,1617792072,95528470,,-1046.0
3651,3651,1617792072.1157205,4767,1617792072,115527766,,-1054.0
3652,3652,1617792072.1356914,4768,1617792072,135527644,,-1057.0
3653,3653,1617792072.1557074,4769,1617792072,155528558,,-1074.0
3654,3654,1617792072.175718,4770,1617792072,175528522,,-1100.0
3655,3655,1617792072.1957145,4771,1617792072,195548489,,-1105.0
3656,3656,1617792072.2157,4772,1617792072,215527506,,-1110.0
3657,3657,1617792072.2357225,4773,1617792072,235530413,,-1115.0
3658,3658,1617792072.2557466,4774,1617792072,255552476,,-1116.0
3659,3659,1617792072.2757444,4775,1617792072,275552008,,-1123.0
3660,3660,1617792072.2957642,4776,1617792072,295569538,,-1128.0
3661,3661,1617792072.315737,4777,1617792072,315551314,,-1136.0
3662,3662,1617792072.33574,4778,1617792072,335530412,,-1141.0
3663,3663,1617792072.3557405,4779,1617792072,355551224,,-1137.0
3664,3664,1617792072.3757224,4780,1617792072,375551985,,-1142.0
3665,3665,1617792072.3957472,4781,1617792072,395554295,,-1141.0
3666,3666,1617792072.415716,4782,1617792072,415552174,,-1129.0
3667,3667,1617792072.4357507,4783,1617792072,435551239,,-1128.0
3668,3668,1617792072.4557474,4784,1617792072,455550102,,-1121.0
3669,3669,1617792072.4757473,4785,1617792072,475556180,,-1107.0
3670,3670,1617792072.4957411,4786,1617792072,495548625,,-1101.0
3671,3671,1617792072.515726,4787,1617792072,515560878,,-1100.0
3672,3672,1617792072.5357525,4788,1617792072,535560655,,-1104.0
3673,3673,1617792072.5557005,4789,1617792072,555530436,,-1103.0
3674,3674,1617792072.5757177,4790,1617792072,575550800,,-1105.0
3675,3675,1617792072.5957415,4791,1617792072,595548748,,-1132.0
3676,3676,1617792072.615727,4792,1617792072,615560030,,-1161.0
3677,3677,1617792072.635747,4793,1617792072,635564944,,-1176.0
3678,3678,1617792072.655816,4794,1617792072,655549359,,-1212.0
3679,3679,1617792072.6757393,4795,1617792072,675548777,,-1251.0
3680,3680,1617792072.6957364,4796,1617792072,695549186,,-1272.0
3681,3681,1617792072.7157063,4797,1617792072,715552095,,-1284.0
3682,3682,1617792072.73574,4798,1617792072,735549438,,-1299.0
3683,3683,1617792072.7557418,4799,1617792072,755548959,,-1313.0
3684,3684,1617792072.7757392,4800,1617792072,775548584,,-1332.0
3685,3685,1617792072.7957547,4801,1617792072,795555789,,-1342.0
3686,3686,1617792072.8157547,4802,1617792072,815560234,,-1350.0
3687,3687,1617792072.835753,4803,1617792072,835560444,,-1358.0
3688,3688,1617792072.8557365,4804,1617792072,855548983,,-1385.0
3689,3689,1617792072.8757436,4805,1617792072,875551515,,-1395.0
3690,3690,1617792072.8957222,4806,1617792072,895526814,,-1382.0
3691,3691,1617792072.9157526,4807,1617792072,915561720,,-1360.0
3692,3692,1617792072.9357555,4808,1617792072,935560662,,-1349.0
3693,3693,1617792072.9557474,4809,1617792072,955556781,,-1326.0
3694,3694,1617792072.9756994,4810,1617792072,975548526,,-1330.0
3695,3695,1617792072.995716,4811,1617792072,995549352,,-1333.0
3696,3696,1617792073.015766,4812,1617792073,15562749,,-1344.0
3697,3697,1617792073.035759,4813,1617792073,35562606,,-1330.0
3698,3698,1617792073.0557284,4814,1617792073,55560264,,-1324.0
3699,3699,1617792073.0757391,4815,1617792073,75548828,,-1297.0
3700,3700,1617792073.0957446,4816,1617792073,95548675,,-1259.0
3701,3701,1617792073.1157565,4817,1617792073,115562147,,-1237.0
3702,3702,1617792073.135741,4818,1617792073,135559930,,-1200.0
3703,3703,1617792073.1556954,4819,1617792073,155564078,,-1156.0
3704,3704,1617792073.1757436,4820,1617792073,175548573,,-1124.0
3705,3705,1617792073.1956859,4821,1617792073,195550391,,-1093.0
3706,3706,1617792073.21575,4822,1617792073,215586092,,-1089.0
3707,3707,1617792073.2357233,4823,1617792073,235530375,,-1085.0
3708,3708,1617792073.2556946,4824,1617792073,255560339,,-1086.0
3709,3709,1617792073.2757065,4825,1617792073,275549536,,-1085.0
3710,3710,1617792073.2957034,4826,1617792073,295529142,,-1084.0
3711,3711,1617792073.3157508,4827,1617792073,315560531,,-1090.0
3712,3712,1617792073.3357716,4828,1617792073,335560310,,-1078.0
3713,3713,1617792073.3557339,4829,1617792073,355560783,,-1075.0
3714,3714,1617792073.3757346,4830,1617792073,375572581,,-1084.0
3715,3715,1617792073.39574,4831,1617792073,395548734,,-1077.0
3716,3716,1617792073.4157526,4832,1617792073,415560604,,-1075.0
3717,3717,1617792073.4357312,4833,1617792073,435565202,,-1080.0
3718,3718,1617792073.4557548,4834,1617792073,455562377,,-1099.0
3719,3719,1617792073.4757414,4835,1617792073,475549379,,-1111.0
3720,3720,1617792073.4957438,4836,1617792073,495548997,,-1114.0
3721,3721,1617792073.5157573,4837,1617792073,515564748,,-1111.0
3722,3722,1617792073.5357378,4838,1617792073,535548374,,-1118.0
3723,3723,1617792073.555757,4839,1617792073,555559870,,-1118.0
3724,3724,1617792073.575714,4840,1617792073,575548578,,-1116.0
3725,3725,1617792073.5957215,4841,1617792073,595528522,,-1118.0
3726,3726,1617792073.615752,4842,1617792073,615560410,,-1116.0
3727,3727,1617792073.6356926,4843,1617792073,635529977,,-1121.0
3728,3728,1617792073.6557298,4844,1617792073,655560070,,-1117.0
3729,3729,1617792073.6757152,4845,1617792073,675552370,,-1111.0
3730,3730,1617792073.695708,4846,1617792073,695548685,,-1121.0
3731,3731,1617792073.715718,4847,1617792073,715564071,,-1119.0
3732,3732,1617792073.735687,4848,1617792073,735531331,,-1115.0
3733,3733,1617792073.75572,4849,1617792073,755563586,,-1120.0
3734,3734,1617792073.7757025,4850,1617792073,775548933,,-1120.0
3735,3735,1617792073.7956645,4851,1617792073,795531332,,-1125.0
3736,3736,1617792073.8157554,4852,1617792073,815584204,,-1124.0
3737,3737,1617792073.8357346,4853,1617792073,835577671,,-1124.0
3738,3738,1617792073.8557274,4854,1617792073,855566094,,-1136.0
3739,3739,1617792073.8756685,4855,1617792073,875562439,,-1135.0
3740,3740,1617792073.8956811,4856,1617792073,895528386,,-1142.0
3741,3741,1617792073.915707,4857,1617792073,915550016,,-1161.0
3742,3742,1617792073.9357116,4858,1617792073,935551943,,-1163.0
3743,3743,1617792073.9557273,4859,1617792073,955560328,,-1166.0
3744,3744,1617792073.975677,4860,1617792073,975548732,,-1168.0
3745,3745,1617792073.99572,4861,1617792073,995526421,,-1174.0
3746,3746,1617792074.015699,4862,1617792074,15527395,,-1181.0
3747,3747,1617792074.0357494,4863,1617792074,35528805,,-1193.0
3748,3748,1617792074.0556858,4864,1617792074,55527770,,-1215.0
3749,3749,1617792074.0756907,4865,1617792074,75525796,,-1218.0
3750,3750,1617792074.0957274,4866,1617792074,95525725,,-1219.0
3751,3751,1617792074.1157231,4867,1617792074,115526721,,-1234.0
3752,3752,1617792074.1357088,4868,1617792074,135528664,,-1237.0
3753,3753,1617792074.1557546,4869,1617792074,155561099,,-1246.0
3754,3754,1617792074.1757426,4870,1617792074,175552286,,-1246.0
3755,3755,1617792074.1957414,4871,1617792074,195549755,,-1248.0
3756,3756,1617792074.2156918,4872,1617792074,215527257,,-1252.0
3757,3757,1617792074.2357044,4873,1617792074,235551149,,-1248.0
3758,3758,1617792074.2557054,4874,1617792074,255548195,,-1252.0
3759,3759,1617792074.2757175,4875,1617792074,275554819,,-1248.0
3760,3760,1617792074.2957206,4876,1617792074,295527886,,-1257.0
3761,3761,1617792074.3157482,4877,1617792074,315548828,,-1259.0
3762,3762,1617792074.3357306,4878,1617792074,335553718,,-1257.0
3763,3763,1617792074.355717,4879,1617792074,355548832,,-1265.0
3764,3764,1617792074.3757412,4880,1617792074,375548744,,-1263.0
3765,3765,1617792074.3957446,4881,1617792074,395548623,,-1269.0
3766,3766,1617792074.4157147,4882,1617792074,415551225,,-1265.0
3767,3767,1617792074.4357445,4883,1617792074,435551733,,-1266.0
3768,3768,1617792074.4557402,4884,1617792074,455548726,,-1268.0
3769,3769,1617792074.4757028,4885,1617792074,475548713,,-1267.0
3770,3770,1617792074.495666,4886,1617792074,495528454,,-1270.0
3771,3771,1617792074.5156677,4887,1617792074,515526835,,-1265.0
3772,3772,1617792074.5356922,4888,1617792074,535551135,,-1271.0
3773,3773,1617792074.555724,4889,1617792074,555526324,,-1268.0
3774,3774,1617792074.5757208,4890,1617792074,575526887,,-1267.0
3775,3775,1617792074.5957234,4891,1617792074,595526598,,-1269.0
3776,3776,1617792074.6157231,4892,1617792074,615527099,,-1265.0
3777,3777,1617792074.6357348,4893,1617792074,635575122,,-1270.0
3778,3778,1617792074.6557634,4894,1617792074,655566104,,-1265.0
3779,3779,1617792074.6757634,4895,1617792074,675560663,,-1268.0
3780,3780,1617792074.6957517,4896,1617792074,695561247,,-1267.0
3781,3781,1617792074.71575,4897,1617792074,715560391,,-1268.0
3782,3782,1617792074.7357442,4898,1617792074,735551286,,-1270.0
3783,3783,1617792074.7557435,4899,1617792074,755554830,,-1264.0
3784,3784,1617792074.7757382,4900,1617792074,775549573,,-1269.0
3785,3785,1617792074.7957506,4901,1617792074,795561368,,-1267.0
3786,3786,1617792074.8157382,4902,1617792074,815551681,,-1268.0
3787,3787,1617792074.8357427,4903,1617792074,835550152,,-1267.0
3788,3788,1617792074.8556163,4904,1617792074,855526059,,-1267.0
3789,3789,1617792074.8756905,4905,1617792074,875526372,,-1278.0
3790,3790,1617792074.8957071,4906,1617792074,895550020,,-1278.0
3791,3791,1617792074.9157774,4907,1617792074,915573116,,-1283.0
3792,3792,1617792074.9357429,4908,1617792074,935548683,,-1289.0
3793,3793,1617792074.9557302,4909,1617792074,955548602,,-1295.0
3794,3794,1617792074.975739,4910,1617792074,975555360,,-1295.0
3795,3795,1617792074.995736,4911,1617792074,995560841,,-1296.0
3796,3796,1617792075.0156975,4912,1617792075,15560399,,-1306.0
3797,3797,1617792075.035683,4913,1617792075,35547022,,-1307.0
3798,3798,1617792075.055723,4914,1617792075,55563595,,-1317.0
3799,3799,1617792075.0757196,4915,1617792075,75560449,,-1316.0
3800,3800,1617792075.095688,4916,1617792075,95560502,,-1320.0
3801,3801,1617792075.115689,4917,1617792075,115526870,,-1326.0
3802,3802,1617792075.1357074,4918,1617792075,135568002,,-1334.0
3803,3803,1617792075.1556742,4919,1617792075,155548410,,-1341.0
3804,3804,1617792075.1757207,4920,1617792075,175560856,,-1354.0
3805,3805,1617792075.195689,4921,1617792075,195529807,,-1369.0
3806,3806,1617792075.2157085,4922,1617792075,215560524,,-1370.0
3807,3807,1617792075.2357163,4923,1617792075,235548646,,-1382.0
3808,3808,1617792075.2557433,4924,1617792075,255551476,,-1380.0
3809,3809,1617792075.2757144,4925,1617792075,275526616,,-1383.0
3810,3810,1617792075.295727,4926,1617792075,295526881,,-1381.0
3811,3811,1617792075.3157241,4927,1617792075,315548549,,-1384.0
3812,3812,1617792075.3357415,4928,1617792075,335548606,,-1383.0
3813,3813,1617792075.3557167,4929,1617792075,355549091,,-1383.0
3814,3814,1617792075.3757198,4930,1617792075,375548118,,-1383.0
3815,3815,1617792075.3957462,4931,1617792075,395549113,,-1385.0
3816,3816,1617792075.415739,4932,1617792075,415549089,,-1392.0
3817,3817,1617792075.4357436,4933,1617792075,435554120,,-1391.0
3818,3818,1617792075.4557154,4934,1617792075,455551275,,-1394.0
3819,3819,1617792075.4757118,4935,1617792075,475548911,,-1389.0
3820,3820,1617792075.4957392,4936,1617792075,495549111,,-1394.0
3821,3821,1617792075.5157392,4937,1617792075,515548708,,-1390.0
3822,3822,1617792075.5357213,4938,1617792075,535552170,,-1394.0
